track_id,track_popularity,track_artist,playlist_genre
2UDumaw7osnyjH7RZ2DLpB,67,Three Days Grace,rock
5hheGdf1cb4rK0FNiedCfK,71,Slipknot,rock
4LFBVDJV0xpayUvquQVzhS,67,Shinedown,rock
7fcfNW0XxTWlwVlftzfDOR,72,Pantera,rock
2F6FfZ4w8z3eJpSxPotVO5,69,Korn,rock
1fnULsZuORnAgCFFbM8nTZ,66,Shinedown,rock
4ilzPm2qnev5hFdUz6dDyY,59,Pop Evil,rock
36HzhD2hKH5bLYCFUiriO0,55,Five Finger Death Punch,rock
2T3blUc9Jnui2a0ZhuNOag,10,Alien Ant Farm,rock
4Smc57rqnTjKvz56WJaunv,58,Bring Me The Horizon,rock
4YDdWcdzHhLDZ5d1j9nRaJ,55,Disturbed,rock
4FX7dhugVxsKsyC4DgwJyM,46,Thrice,rock
6I5gEJ0E33DgbtBUFHgD6n,53,Seether,rock
6nULLS7CipGMSzgQDxDpd1,69,Five Finger Death Punch,rock
1kdiiFGX1Htx0aVZYaDwEJ,59,Bullet For My Valentine,rock
6264zKFgXM13JuRBX4MMyD,64,Staind,rock
14EORgkbXqIx5K4Haucmnb,68,Stone Sour,rock
0pJUUPm7vb34VNImGEkg0L,51,Shinedown,rock
1uwTmwkjv7wFImfzegvdI6,4,Puddle Of Mudd,rock
6sXETKGy5KofLecDpck5Fn,33,Sevendust,rock
5xgXG5BfCNO6KJrQOHKprg,59,Breaking Benjamin,rock
1x0AirtLjfVquI0A9iBVep,55,Papa Roach,rock
0M3adYbGtyRHACP86dey1H,68,Bring Me The Horizon,rock
1ZjzU4Xb44zj9oH9aYgss6,0,Otherwise,rock
6tRLpMmyh0DlURAR88cy7A,49,Shaman's Harvest,rock
3asFGFY3uLjMDmML1p0tYm,70,Rise Against,rock
03jdl5GTBhKsgB1Yw8mVPh,64,Beartooth,rock
2MH0yZZSWuPhqGI0u8iTkH,31,Downplay,rock
0i8JFpqe9cKwnrcvoNgl1L,72,Skillet,rock
4rBJhbvK48X8aoQbgOD71Y,54,Ashes Remain,rock
12AYnMm3c7fuBfqvcXrosi,48,JAXSON GAMBLE,rock
7q6BhGVElCaDYQqL3VhO5w,2,Breaking Benjamin,rock
2GV039LpIeFtgTKKIZPrf0,59,Nonpoint,rock
0Xq7FPQaLJgIHSB605YUMy,54,Marilyn Manson,rock
2l83DkKT8v7ghZUiuHV0pw,27,My Darkest Days,rock
7rSERmjAT38lC5QhJ8hnQc,70,Dropkick Murphys,rock
4njLEd40fsHHYdOOeO28ME,3,Zac Brown Band,rock
5pRElcsPZrgZXkoON2o5Go,66,Skillet,rock
7piw04hPQZ1OHZ9Fq9JOXR,65,Three Days Grace,rock
0AHHDAHFRaT82UVw5fMr1R,59,Parkway Drive,rock
2iptAVf9jZerlywLwiGhak,63,Three Days Grace,rock
6UBJyFbJZChFw57h5LkS3U,65,Five Finger Death Punch,rock
5Yz9Urz9CYn1HLiOlYkU1r,27,Rival Sons,rock
5HOe9xT5P0J5S5wfab48Tx,0,3 Doors Down,rock
12C6ufD5zOWsQGHQY7aXRM,62,Rise Against,rock
5Xz0Aep86l2yafsqCtMcsh,51,Billy Talent,rock
3Xfg7AegXaDLoD5GOUMf2e,70,STARSET,rock
6LYY1uIKNhs52KCmmBrLxD,0,Five Finger Death Punch,rock
1e5cCYVlVLT57ckVTEHrI3,0,Bad Wolves,rock
1cxCqerH9jNz1B6xnlT02y,47,Godsmack,rock
5K7RDuh2JihPUScuOB76Sq,54,Papa Roach,rock
6jg3Om6ZBMKlylforWGPEC,63,Thousand Foot Krutch,rock
464HG7mt7NNKtKY0Hco8Y8,53,Staind,rock
5BInskLvwqz56ClUpfqdI4,51,Trapt,rock
6CqYhhUPJORx1vvdTNc8jv,63,A Perfect Circle,rock
5TA9c4Jv04XnnYBvVOFYcT,0,Korn,rock
1twBt7aZiy7HWPG025QGuP,10,System Of A Down,rock
1D1LnW0mJ46GStJcYzgA6V,36,Arythma,rock
7t6UwZU9FXcOoVwPOBGrbk,33,FknRock!,rock
3zp9opbhvvgVHsEf0CU8Uj,30,Scooped Up!,rock
4PUO11T670jn0QfvElS8FN,9,Xuinn,rock
2mNr0dLMmLfkkQq4OjNQmX,50,October Ends,rock
59YF8QFkS4I8B0kC7A6kM6,38,October Ends,rock
0CXdfD4s26kKyuPHRACtlY,46,SIXN,rock
0MiA21t3re8Uh463Zrt0gp,38,October Ends,rock
0hdbpjuc7tw96jezbBOwBr,40,Arva,rock
1OMPuhoPpUNvFviKOhbEaM,43,VRSTY,rock
3XU6GFkPFhxK0hJLsIJDH7,26,Auralist,rock
477Vaa5czrnd9xB5lD4FZ2,45,Watch Out Stampede,rock
0C3kqX3iJ39GorFVrNcMmi,38,Veridian,rock
36mNg15fAijSqafcNgEtIc,40,Atlas,rock
6oX2h5xIpkqcEhSionCoa2,33,The Hunting Project,rock
2PEfsNLgQSm2zAzdRNkCr1,37,LxngCat,rock
7DcwLh9k4N6hzTG7csUApr,33,Arva,rock
2TjRHd8hs5qdzec9cOf0TY,39,BLVK SWVN,rock
3NDR5GMFW45B9wrGSOaACm,37,October Ends,rock
2G7SBK5Tr4HlN6L3N3gGzp,21,Kim,rock
0iRk0TRxGqhQT9FTTGDQlb,19,From Inside,rock
3MWiQdv8sMw8rdJscpqeuX,24,Gear,rock
5ZkHhBQnPdVTYPxyCvnRGo,28,Chris Blackburger,rock
0SynP0Y0Ybyr92Y94ssFRy,28,Coastlines,rock
1gbb9v5diByJQgCVeWIAIc,34,AvaGrace,rock
0Jhe8RFNXhcWEWX6G6X2ke,25,Critic City,rock
3NwQkX8rfLO6cqqUMHBQPH,35,Critic City,rock
2C8ILREHy0CgIPVpkK1NZy,36,Critic City,rock
22h7LfwIOGE7jQce1rgs1A,35,Critic City,rock
0fOVzL7UcWEKL27LrzZPnq,33,Rewave,rock
4MWHvUN67gG10foarCrkJL,27,Cashetano la Merluza,rock
44Qviq32xko7hyCFdzVvWF,29,Cashetano la Merluza,rock
0csPrqmow5I1RC8ExuZ4Vq,21,The Fight Left Inside,rock
050vmlJyVUbjkJ1C6hrWKr,39,Radio Free Universe,rock
6ItnnZvUJeM8qUvmBjbGTM,40,Radio Free Universe,rock
0LL3pUZ2iEL45h4rYZNhmS,31,LoNaranjaDeLaLuz,rock
5ZI0tKsFY0SD8rZO5qT7bo,38,Dyne Side,rock
0Cjwt7Z8UnfGFIxbT20wJe,30,Dyne Side,rock
0ifzgYh7ntezSHVj9qwCaH,30,Dyne Side,rock
2VvTyxx06Esdm48L6V0rqT,29,Fever Feel,rock
6ebc4E12NKONhhkHf1ud2b,30,Fever Feel,rock
4D2ANyqiXCtwnWHtgUuxCy,29,Longfield & Super Skeleton,rock
6TgCyNr96joTEhv1Klh9NN,30,Longfield & Super Skeleton,rock
1f6DVTZxkjVpecZ2JzilHg,36,JGS,rock
3Gm0yg6GQN1tFnhUGYKQQT,36,JGS,rock
4np8Hinsx8hQkajMv8myRC,39,Winter Havens,rock
6c2fhM38TQHn4nfNQfWvmR,35,By Chance,rock
3BAuV2yRc5r0F1VJvWmMmA,30,Lockeland,rock
5UDEi8SNujka6BfNh29eTt,34,Lockeland,rock
0E1SRi409dTK0QcC7hD7Bl,30,LEVEREVE,rock
3JwZMqrd0DFaDgRalVIKCx,23,Thomas Wescott,rock
2qRoACE5NFJUfm6KdHg9vL,16,Davide Cristofori,rock
4TidZppKEGjlxB99IxZCeu,26,KAY JAM,rock
5r2LYZLVf8WNf8BfaeWUzq,21,KAY JAM,rock
1CnRd0ZgMCb9GL72Clwwkj,25,KAY JAM,rock
1AJ8AeP1TFvvCGizmxLyPt,21,Flight Club,rock
1dWf79EQ2kJuZ7aTLdlzYd,21,Flight Club,rock
1zDFq57mLkKc2wd6nfc8oq,21,Flight Club,rock
6VJloY2Xxqetz3VvMYoYDo,23,Bad Apples,rock
2TNd4eAOe1zu28mClWcXz8,17,Bad Apples,rock
7IHZxpSS1FbVBIY8GKinlK,23,Bad Apples,rock
0VnVmLWdJt46gLpnIXsh0g,33,Abram Mahoney,rock
4mVY6EgPvdaTp1HckpWlf4,32,Abram Mahoney,rock
2M2sRE3Z8ybw1vF3w99fVv,29,Louzada,rock
0vzgV6YG3UduVRrkdW8fhc,29,Louzada,rock
13BpkO9VHwHQGxVPMlIkl9,27,Louzada,rock
0Lbw9FBbnN9vgiPWnD6Lrt,18,MINST,rock
0AaH2y9elmyLhZDUZGBwgh,18,Before Us All,rock
3IKcPRETvaJ7ARE3W3RWyN,20,Before Us All,rock
21SWFVcdFhrBwJbpINQ4rJ,21,La Suite,rock
0u9c0SWTzvru9vX8IAE6Jv,14,Guille Taranto,rock
4rNhyXX37nvNkRnoD2Gff5,21,Scoo8y Smack,rock
0QjploZFoXNkEeARysbQmk,21,Scoo8y Smack,rock
3pNkW6pIdmOnM3ete3N6TD,21,Scoo8y Smack,rock
1Dj69qOIfqD21IisJJMie1,25,Rewave,rock
4fKAPa1mPoF0fE3C5tqQ2t,41,Of Mice & Men,rock
632Xl9n1wHgMKoxD07WZHW,54,DED,rock
7EUiapvzdmXuh191SHrpFT,3,Breaking Benjamin,rock
2U0nXVgU5FcLTFtPbkcv1v,54,Blacktop Mojo,rock
3wcAP40KVCwLnuLKxLYEs5,24,Letters from the Fire,rock
3h2BczCiAjSwHpEyq7UXja,23,Shim,rock
2sGhn8rcR2qrMymhDIfxyO,16,The Veer Union,rock
7vIdRrMklCkr8fwP6kvw3m,61,Bad Wolves,rock
7jhYBaGt3WSzYaW6CRrmL2,0,Within Temptation,rock
1wnq9TwifJ9ipLUFsm8vKx,57,Volbeat,rock
4Y2Ck2OglehYuE8HMt46PB,13,Burnos,rock
0WrrIkbhC2H4WRqxqY1Xot,50,DevilDriver,rock
02MjAy2BTPTdqO19O5VtHO,38,Papa Roach,rock
5Z7L8FJk0aRrpxYyvoCFik,38,Gemini Syndrome,rock
5anCkDvJ17aznvK5TED5uo,75,Avenged Sevenfold,rock
1fQaoh3imrMunWVZh5kf90,68,Avenged Sevenfold,rock
0uQgnWXXTGPTwgypj0MNmB,0,Blacklite District,rock
3uetL2NzwSqpmEbMdgcgsR,42,Eve To Adam,rock
51EmxIMMOFEY3G6REpX9Ze,1,Five Finger Death Punch,rock
0Swvh86QCHSVk3yXUDeEM8,5,Avril Lavigne,rock
2fM6IykCVPDUucdkbdX5mf,0,The Pretty Reckless,rock
5vJKDteoDcK1uId4IUJSmQ,0,In This Moment,rock
15zUfY9L1p7bN9JsgaTAP0,59,Trivium,rock
0rSdhfeQmYAfzO3kcjsCpg,1,In This Moment,rock
308BpHy6evPQz9hSPpSLNf,1,In This Moment,rock
2D1O6DE5aJDGHsb0W38EAN,7,Metallica,rock
1VGoxAxuw65pJW0ATxjFpu,45,We As Human,rock
1q9ru9Wx2Q9Ez8irkGcyFa,56,Stone Sour,rock
6LEpnhwG1zFp7rmSgzt9qr,53,Pop Evil,rock
0AY6XbTfRSk9wpCIQTnwc0,44,Thousand Foot Krutch,rock
0dnx2LK0rnPTACGzbLc1Jx,49,Halestorm,rock
0fE5kL2rRlaSQ86OvZG1NX,48,Killswitch Engage,rock
2h1rjzw90ZeMgbzOHJFHao,0,All That Remains,rock
2bcrVoFMJAco4bwKmFFKkm,0,Like A Storm,rock
0bIaAG656Kq0JGmw3N1TeS,0,Escape the Fate,rock
4iWYPj04kHXcZK0st5yzZf,68,Thousand Foot Krutch,rock
5jGeQRvBScdvFEkbiAlS7J,39,Theory of a Deadman,rock
2e8r5YIPMCxXVJPPfwaSK8,45,Hinder,rock
2weyHZ3Rk4PZVZODz1asqz,47,Bullet For My Valentine,rock
24Pi0KCtYWtnKxxzopkcPG,60,Hinder,rock
3iWlbqAaoIR7H7gyO3a6rV,59,Bullet For My Valentine,rock
6DaCyC7XkbzvOu14letZUl,25,Three Days Grace,rock
1ugJHNt9h6R2PSuITjw3aH,0,Otherwise,rock
7vQHgaUJCODPVaAhJIJyjz,35,Red,rock
3iGjPHGVRKPgQ6LvSN2zJI,52,Papa Roach,rock
3R1dKSBSfC1qAunq9qr5nL,19,Saving Abel,rock
3siZ8Gr2G9zelmm1NZOmP3,49,Volbeat,rock
6jEDx1AuVMOrK58yydBgmA,37,Black Veil Brides,rock
3JDq9RHax5vBjyamtba48p,0,Saliva,rock
1xBCv8m2xTSIijcgfi2HtF,22,Sick Puppies,rock
5V2sX7luo5vAsnfp8mBA3m,59,Pop Evil,rock
42uM866bNjDQdd9lN9f7IY,0,In This Moment,rock
5DsD9rUwGiiWZxyDPkm48V,49,Art Of Dying,rock
1yYLeHIe61GotPPs5Cqu7s,0,Evanescence,rock
3t4ZPAnEu7nkq9yWYPsbb1,43,Red,rock
0umQQTb1wwU3slaGJ08Y6j,0,Five Finger Death Punch,rock
1FgFXxPsmUmiJMoJNi8idR,47,We As Human,rock
60rHc4AkLlP4XVSATvBb6K,59,Halestorm,rock
5SwCwWPx2LjBEkC8DXei4Q,41,Heaven's Basement,rock
2YBlMJksqVb0L3HiAV9B5v,33,Rev Theory,rock
0AGJuICX9Uhne0ER96c4Rw,44,Halestorm,rock
5rHyZ8jMmAXw4C8hLww9G8,0,Shallow Side,rock
65XY6Cx0263J5BPnY8mPyE,60,Korn,rock
3X8pRT8kfaXUmuDl26P5Pa,0,Cathercist,rock
2nZ63SBfnreUBTnpe7YJt0,0,Kyng,rock
6bdt0GYvmh3lCMfZOMswfE,53,Thousand Foot Krutch,rock
2opyAm6zOyjR0An5LkblfN,52,The Pretty Reckless,rock
2tlETUiIcT9IiQYDUdnj4B,0,Three Days Grace,rock
5zsgyaahJyDW91qyvzSG3Y,34,Linkin Park,rock
0MKH69gX6NZWTorqpAhbox,18,Framing Hanley,rock
20H8UbFNGzekNvRbJsBoOY,30,HeavensDust,rock
4mgDustRkMhvBTvO0mC8Su,0,The Used,rock
411GxeLBfejBTzT1WBXSgn,44,Asking Alexandria,rock
4ixhOZtG2MHMB5eKDM0gCg,0,You Me At Six,rock
2MwCQtdvtZGbW2Iu92FfFv,46,Halestorm,rock
2H3RItApoG6UTTbPZuul5r,14,Demon Hunter,rock
60OKW0mZiPFHVpHl3eHueg,58,10 Years,rock
1Iga5GHOuh3RxXbWytxGfx,0,Nothing More,rock
20zGk7N5dJOBpYkkpMFYTE,40,Pop Evil,rock
2K7j4xrQENCi5r3Hii4cVe,58,Lindsey Stirling,rock
2eDjwnjzODPYouW3en1eTw,33,The Amity Affliction,rock
5oMBsH6iijc4NjnkoHNmTL,0,Within Temptation,rock
084ILpH20VSBeamcU7mM4K,26,Theory of a Deadman,rock
7kaVhqJkTwXOr2IEOv6vSz,20,Slash,rock
7u57tu5WIpn9YCp6AMBzuG,23,Bad Seed Rising,rock
2uU3O5BpNnOAN7RIvsPT41,0,Evans Blue,rock
7cDcYIYKD6Y3CzB57JwR9T,21,Heartist,rock
3K32pMnJSoDSgEex4zrzfP,33,3 Years Hollow,rock
6Bd0NxQvDsQlb7WLeSwvfO,18,Wovenwar,rock
1LJH0nZbVzhekkdg59Za9J,0,Flyleaf,rock
5txoZyuAmtCfmDjUCEphWm,69,Queen,rock
5kaiM7WaSYPybvKqEpN1zM,33,Soul&Roll,rock
40WtyuI7co9HbxEzmzzf9a,35,Steve Pais,rock
4mdcJOb3hClffn4VSpK2hw,33,Jim Seas,rock
4aYLAF6ckQ5ooGGGM7sWAa,73,Metallica,rock
0QbKDAp6iEC9XtQbkjRxMm,3,The Cure,rock
0GJiqR0uCbQQxYelOClLbS,34,Tamara Perez,rock
3pyTksNccLM1jRvzQ4zTke,59,INXS,rock
6Bd8wKokB3KwlWfG8s3GSG,30,Monica Lopez,rock
2hjQWuAy9fsSykGerWU8Wi,50,Survivor,rock
7LIVrWcWJUeCIBsHBkcs2T,3,REO Speedwagon,rock
6DHv5Uiag2uDDgyytTThkZ,35,Carla Tous,rock
29wJiSQcze8HEmxkUQykyp,70,Europe,rock
2UbB95KqBtsPOm7cFH2yXo,31,Jim Seas,rock
3TL3pr5KVEp2zhhgZKQhZc,6,Mr. Big,rock
57l7Y234WdweMtdiImaGqU,29,Smoke Trio,rock
3SoNMDkQr86wqib28yaBI7,49,Def Leppard,rock
6KGXbG5wEb6WlIFAGKDQh0,7,Scorpions,rock
0u04FjMR2FedXkOQIFUx2r,33,Lisa Gey,rock
6BsbglI7wMq8AXxBqqPzmt,29,Ken Clayton,rock
67cIB8595L7mYG1DWCqWNG,14,Mötley Crüe,rock
51H2y6YrNNXcy3dfc3qSbA,70,Prince,rock
1Ui4pQVNf9qpwk6mUfiR1A,29,Luck Wallace,rock
18DfMhEx4ddoreHrvZDF6Q,58,Jennifer Rush,rock
5QGcPVSJ8FD8eicZvMcNcG,2,KISS,rock
6qB7YcFpeBEQa0D6QO482y,68,Roxette,rock
15MJ5NThPjj6xhPcts8MiY,70,Berlin,rock
3Nf8oGn1okobzjDcFCvT6n,69,Pretenders,rock
528CAH5pTLq86oZ52fHifA,62,Cheap Trick,rock
1Eb90nmqTrxylKFhcUzW8P,74,Bryan Adams,rock
1HZ3cUZUw5htSFmah1V8Ko,14,Collective Soul,rock
6fqLce5TNAmNgbFwXD2DdG,66,Meat Loaf,rock
1h22h211rde6dDCeW2hXpN,66,Joe Cocker,rock
2SbsvihBJmgNKZ4qkXFWrp,75,Extreme,rock
4C8qZRxrteBY9F8r2oZrV3,58,White Lion,rock
4QEbXYWpDDWHzXNINdZlzW,10,Thin Lizzy,rock
5pEdaQSuxgifkk9syZvA6k,3,Rainbow,rock
4vtraETxj6q2K58am1KLrT,0,Cheap Trick,rock
4YUiaAd06ErtRJyfyAi0kZ,0,Heart,rock
3Dj016lu9g5nVJ8ebMTfEo,0,Thin Lizzy,rock
6ULwhgWVBtR6wcv4zaXkHv,2,Thin Lizzy,rock
0kN4JHgF4LNPAPxEU3GdoX,0,Thin Lizzy,rock
1R1tWUfcrMiTb2DwI4xfrL,7,Thin Lizzy,rock
2pQR8kOm7x3oVrofuYFVBz,0,Thin Lizzy,rock
7LU2IIhnoVn722ExuO7zxd,0,UFO,rock
2djWEUWTHHziNCGKhN10t0,0,UFO,rock
6Hav2JJShJxEVq34t80hkA,0,UFO,rock
4TF7GGsPSvuFEZujlrouSb,0,UFO,rock
4HkJqkKtL0hRGH38d6yhJA,26,Alice Cooper,rock
02WVK9TPtjSOcmy9cDkd5D,38,Alice Cooper,rock
3kzmI3qZbtBKcVfiUyT2xI,32,Alice Cooper,rock
4gKeCkrFA6BX1M9HKqZXNi,30,Alice Cooper,rock
2ZMafcgiEaAx90bNT3mFiI,22,Alice Cooper,rock
6EH4t79u6Qv9cPeSnowYlu,37,Alice Cooper,rock
6RaoAZP9DWRgOZS5Fzayws,1,Uriah Heep,rock
28fpHwozqEsERMGZwshWGF,0,Uriah Heep,rock
1BgQUsAUiQFuIUVz4FFyAk,4,Rush,rock
1BINQwBuKPKhpDyXipBXLl,0,Rush,rock
0SrczT8VHoziloOp4adnhC,0,Rush,rock
2wJu2DUjZx4MUL0FtKbvqG,18,Blue Öyster Cult,rock
7JvWO1fZaBWdIaeZ0jCtwc,23,Blue Öyster Cult,rock
3Zd0klcOIvoEnGi0JZ7WMP,0,Blue Öyster Cult,rock
0ot40eQY6BkGZGf5sV14fK,0,Blue Öyster Cult,rock
79q7xFOodcfIVbpNHjE2gB,42,Deep Purple,rock
0Kk9ucpKYg4LR8bZ3Ym5Aj,0,Deep Purple,rock
5yPctjzVZhi0UZppV0Vwbk,22,Deep Purple,rock
1wp0NDVViJ1DCoYct05RLh,18,Deep Purple,rock
5som7RgLrVXCadUrHxCIIF,24,ZZ Top,rock
1wwR242udYdQC4ggSSB5oe,16,ZZ Top,rock
0Ntzm4r741PnDM8Tyxlte9,10,ZZ Top,rock
1cnA8Zf6McVyoWTr8xf0Ml,2,Rainbow,rock
6Z435tBPT5JamUR9dN7y8y,6,Rainbow,rock
2lRhq1ZfHNiaVNHkTWeXUv,54,Rainbow,rock
3kQ4N6OIC6hhFsVjn9ISR1,0,Sweet,rock
2JOQYyJH6lG8hxpzmInRX0,0,Sweet,rock
75aQjpPtyPhLQ6MDInibPo,0,Sweet,rock
2528tHFeJZpm2xutrKFNIb,17,Status Quo,rock
2qJhgvsVb8BUp5p2RUBwUd,19,Status Quo,rock
0wyr5AIL1aSrzL0Bb7zTU4,15,Status Quo,rock
2Cc4xF0pwkk3G3VE1YofUu,12,Queen,rock
7Dk2q3NMtkiHNAA4DuHIGF,12,Queen,rock
0xmfflYlysM94u8bsP3wno,4,T. Rex,rock
4JjQPwb0MnDsO5wIvxlvNi,2,The Who,rock
5uOTvcWHsvvDQ8z1Q9K64f,2,The Who,rock
6kjlvJLh2DBsSQtqVzFh8I,58,Led Zeppelin,rock
1UJVIPoofun8KvEAqfq8jw,0,Led Zeppelin,rock
62p6fF2r4NY6pwZbxxvmr8,62,Led Zeppelin,rock
4hLQfgtzEyxme6w5GiwAEy,55,Led Zeppelin,rock
3l85BgDKG8LVAlEnHEU8lP,0,Black Sabbath,rock
4GHvrcL0BoG2eDCM9gPoOd,0,Black Sabbath,rock
0jgXVGgqgU5ugcsR0J5mbo,0,Black Sabbath,rock
631W6GfTqgZ0YAeoICDcLf,0,Black Sabbath,rock
3PkX1lcy0f7sYzI1b5SG5H,0,Judas Priest,rock
3Rtv6zRNKpeSygXoaF9kCm,53,Judas Priest,rock
2ze3FsjHLwoT18zzAP6SMM,32,Judas Priest,rock
4VvzR8gK84DSY70rpIx59p,0,KISS,rock
1SA4BHsaFWGTova6ALTjyl,0,KISS,rock
6P3US4DIVYrPeyG2YbOCeM,0,KISS,rock
6ijuIOZJcPMGgEMcv3pPGS,0,KISS,rock
2wSklOtazPXsuQEBvFL6Ru,28,Ted Nugent,rock
1Kl3i3NlvuPqN5b8ivQrrp,14,Ted Nugent,rock
2C1HfPSxkTrp29qSc36eUN,10,Ted Nugent,rock
3tXzOcxvj5XAjwiTiRWUGP,1,Bad Company,rock
7HK8ucZ2YGocZBdijlhql7,20,Montrose,rock
3qAqWMAacEDWKuI9pMfhRm,14,Montrose,rock
5CYVudnz9adXy4VgdTvFbI,13,Montrose,rock
0zoKeqw3hbI9156qhmZ2CD,14,Montrose,rock
5CjVzwMUI6j5Y8PlfJauvf,35,Free,rock
49Z4NzrNVES5qz9i4hRguT,23,Free,rock
2WNP92cnREKAU4PmzwfKvf,38,Aerosmith,rock
0QyIxB3MqUoSQX0kBjG6NO,39,Aerosmith,rock
7gpavVMJwJYFNUzfzUdSv7,48,Aerosmith,rock
0gof4zJewt0Krlibe7egiR,24,Cheap Trick,rock
53VHRWhYdLLkBli26hQ1hz,31,Cheap Trick,rock
215wUTQQUo2PElJFEFoB0d,62,Journey,rock
3WrjbE6biDbu8x8g6FqhMR,25,Journey,rock
6mHMOEW1ByeAuuwlSHchVE,0,Heart,rock
47RYQsFm8QIxEEqLIaWd6I,0,Heart,rock
3DHWxeWr4uh19MklWjLpR0,41,Foreigner,rock
0nDoWlJuMZQ3XfA70L2Loy,32,Grand Funk Railroad,rock
2loctOuEydT8m8V0XsbPsU,41,The Guess Who,rock
5tASX9SKT8vFTQpfm5UVJT,44,The Guess Who,rock
3ZFwuJwUpIl0GeXsvF1ELf,25,Metallica,rock
1bcklQyAGzDxQiNMczMLt6,2,Def Leppard,rock
0o9Vb38CB5J1GQNDkrpAV0,3,Bon Jovi,rock
2UkAjD17Sc1bH39sKCTCJN,52,Aerosmith,rock
11KSXTdg8h7l2a8fjAC0Vs,5,KISS,rock
0oqVuh6ldLQO2TKCcE3rzE,2,Mötley Crüe,rock
7zLC4HAY11GvvKsZHNrkAp,7,Twisted Sister,rock
7ddn2swf3epWYsTFKu4Lvx,2,Judas Priest,rock
3m8laLj79QtBGgcOjmETNp,0,Van Halen,rock
6xAORvvGEMK44FygUsiMQy,43,Whitesnake,rock
0docub2BW5HcsWU4WoOQqA,1,Aerosmith,rock
0Zj9X09LIkNOUNX0I4Tet9,0,Mötley Crüe,rock
6nxlHmpBJYicXHC0mvcKOm,46,Ted Nugent,rock
7di8ToervYD0T8PY9cU3jq,0,Blue Öyster Cult,rock
6LtNEH08J18r4HLs4HzvqW,1,Black Sabbath,rock
5O6JuXxnhwG3W5YClY2mEb,48,Alice Cooper,rock
7MuESknZc28tXA8jrfvHfp,0,Heart,rock
5Z8EDau8uNcP1E8JvmfkZe,65,Alice Cooper,rock
1LDAh7QQnWvp3GJ9QDa1Pj,6,Metallica,rock
3L8WgDYS5TtwbyxOPSAiFf,10,Black Sabbath,rock
2iAq1y8jEVOQM6OA8L0XtO,14,Thin Lizzy,rock
3ptER26gZWGlFsPT7HJfqd,2,Rush,rock
51TG9W3y9qyO8BY5RXKgnZ,70,Megadeth,rock
2lPACBENza3HRYBvQPOdWT,2,KISS,rock
5K8gqK84cFZV1dFJAMC0jU,3,UFO,rock
1OiXstIrdWPR7Sl4V2UhI1,0,UFO,rock
6EFGlgetr9YSFH4gnCPVSP,0,Aerosmith,rock
2NhrdplfGpqU2F4vIKR4Hv,5,Bon Jovi,rock
3ZKpdWRhiIp2t5WqFwVEG3,30,Dio,rock
1GfG7elw3IndXv932o0Phx,1,Various Artists,rock
1L8kJLp3ExF5ZGHwEZEqHe,44,ZZ Top,rock
42v9l3Nc8U2CZ7ZYS8n7BU,2,Mötley Crüe,rock
2JPceo9bJGGwiwjspYLhad,2,Black Sabbath,rock
4Z4ZLBzCXSlHSCaxZ3WS7p,48,Iron Maiden,rock
6tVs6BS4vqrFsCrHS0Ycsr,45,Iron Maiden,rock
64Ret7Tf2M8pDE4aqbW2tX,14,Metallica,rock
5AQhw6cV5w1NipoBJbOb3f,36,Gary Moore,rock
0jSRZBsn3RqAhBDzAefHAD,53,Survivor,rock
2YzHSCRkNrOJmmYZ0HPBJJ,39,Gary Moore,rock
3uMmllZo1AfoEnVT4ENCD3,68,Deep Purple,rock
7mZyNgtUXX6ZVgs0zsHfAU,22,Krokus,rock
2ls7Y9Xx07TqN7WjbT9sZD,40,Montrose,rock
50Xbiaj29QvHFy6gwNeL0K,0,Michael Schenker Group,rock
0YSBpDBrLyip567LPKSgAL,1,Ozzy Osbourne,rock
2P7D92bxIfHwo2TaP9u4k8,0,KISS,rock
7aGqzztb8FoK1wI27EUtGP,1,KISS,rock
63kMZoG9xuU96GQdioTCI4,3,Thin Lizzy,rock
3KK9srDOhT2rGI9XXeaevw,1,Bachman-Turner Overdrive,rock
5jtKi7F4fweK8wgeK646Qp,0,Uriah Heep,rock
2kUzt5LsTUR0ggquP7O3eN,62,Status Quo,rock
6WU66nFWemwQyQNjCAfVPZ,0,Rainbow,rock
2MKpKeSlLitOXA2XCmFgpq,0,Judas Priest,rock
4zpWGC5MmGN6zX4J9XV8Gv,8,Scorpions,rock
2Th42VycrWIKjhjIfur3xO,38,Whitesnake,rock
200Yp0rZTkp6ITSMbGjMK3,2,Aerosmith,rock
1L88LDjEGFIWj8YZe6qyDz,8,Ozzy Osbourne,rock
6CK4xXnpKHJQA4YFoQ6Ads,40,Van Halen,rock
6dTEviMGUJLTwto9AM2r5h,35,White Lion,rock
6jbUknjNdYMr4I5WB1Mmis,1,Nazareth,rock
3Q5oNMl4OYrycajbOofpyY,35,Dio,rock
4WpCUxvZhpWQynzvIAXmtR,0,KISS,rock
1eK4KsyjAzr2xJ86Tj5SWa,4,Hoobastank,rock
17XgxMFNzBYv38TEJRC18D,57,Sum 41,rock
5KDNFlHAdDJ84fhK27c35X,65,A Perfect Circle,rock
0ss3ny5ZmAYMpTWJDLgnV8,50,Mudvayne,rock
114bGIxUrj6vnZwWEfEdMP,50,Trapt,rock
7mQwxVogsnpR3h6AJLQLlR,57,Taproot,rock
4yAEzjMpN9RZxZLqjqmW0X,1,Jimmy Eat World,rock
